domain_id,domain_name,기업명,스킬
10007,IT정보통신업,114114구인구직,AWS
10007,IT정보통신업,114114구인구직,CSS
10007,IT정보통신업,114114구인구직,Django
10007,IT정보통신업,114114구인구직,HTML
10007,IT정보통신업,114114구인구직,iOS
10007,IT정보통신업,114114구인구직,JavaScript
10007,IT정보통신업,114114구인구직,PHP
10007,IT정보통신업,114114구인구직,React
10007,IT정보통신업,114114구인구직,React Native
10007,IT정보통신업,원큐그룹,HTML
10007,IT정보통신업,㈜이일오,Google Analytics
10007,IT정보통신업,레전더리홀딩스㈜,API
10007,IT정보통신업,레전더리홀딩스㈜,AWS
10007,IT정보통신업,레전더리홀딩스㈜,Docker
10007,IT정보통신업,레전더리홀딩스㈜,Git
10007,IT정보통신업,레전더리홀딩스㈜,Java
10007,IT정보통신업,레전더리홀딩스㈜,JavaScript
10007,IT정보통신업,제이지티소프트,Next.js
10007,IT정보통신업,㈜베이직 인터내셔널,Python
10007,IT정보통신업,㈜스마이트,React
10007,IT정보통신업,엠플러스정보시스템㈜,Oracle
10007,IT정보통신업,인터넷밸리㈜,JavaScript
10007,IT정보통신업,인터넷밸리㈜,jQuery
10007,IT정보통신업,인터넷밸리㈜,JSP
10007,IT정보통신업,인터넷밸리㈜,Spring
10007,IT정보통신업,페어랩스,AWS
10007,IT정보통신업,페어랩스,Docker
10007,IT정보통신업,페어랩스,Kafka
10007,IT정보통신업,페어랩스,Kubernetes
10007,IT정보통신업,페어랩스,Python
10007,IT정보통신업,화정소프트,Java
10007,IT정보통신업,화정소프트,MySQL
10007,IT정보통신업,㈜지티엠케이,Android
10007,IT정보통신업,㈜지티엠케이,API
10007,IT정보통신업,㈜지티엠케이,iOS
10007,IT정보통신업,㈜지티엠케이,Java
10007,IT정보통신업,㈜지티엠케이,JavaScript
10007,IT정보통신업,㈜지티엠케이,Kotlin
10007,IT정보통신업,㈜지티엠케이,Swift
10007,IT정보통신업,㈜지티엠케이,DBMS
10007,IT정보통신업,㈜지티엠케이,GitHub
10007,IT정보통신업,㈜유원시스템즈,Java
10007,IT정보통신업,㈜유원시스템즈,MSSQL
10007,IT정보통신업,㈜유원시스템즈,SQL
10007,IT정보통신업,㈜유원시스템즈,WebSquare
10007,IT정보통신업,㈜유원시스템즈,Spring
10007,IT정보통신업,㈜코디스정보기술,AWS
10007,IT정보통신업,㈜코디스정보기술,VMware
10007,IT정보통신업,엔에스원소프트㈜,Kafka
10007,IT정보통신업,엔에스원소프트㈜,MSA
10007,IT정보통신업,엔에스원소프트㈜,Redis
10007,IT정보통신업,엔에스원소프트㈜,SQL
10007,IT정보통신업,㈜펜타웍스,AWS
10007,IT정보통신업,㈜펜타웍스,Azure
10007,IT정보통신업,㈜펜타웍스,Java
10007,IT정보통신업,㈜펜타웍스,PostgreSQL
10007,IT정보통신업,㈜펜타웍스,React
10007,IT정보통신업,㈜펜타웍스,Spring Boot
10007,IT정보통신업,㈜펜타웍스,Next.js
10007,IT정보통신업,㈜펜타웍스,REST API
10007,IT정보통신업,㈜에너지어스,Spring Boot
10007,IT정보통신업,㈜오픈메이트,JavaScript
10007,IT정보통신업,㈜오픈메이트,MyBatis
10007,IT정보통신업,㈜오픈메이트,Spring
10007,IT정보통신업,㈜오픈메이트,Spring Boot
10007,IT정보통신업,㈜오픈메이트,SQL
10007,IT정보통신업,㈜오픈메이트,TypeScript
10007,IT정보통신업,㈜오픈메이트,Vue.js
10007,IT정보통신업,리드커리어㈜,MSSQL
10007,IT정보통신업,㈜케이씨엠에스,WAS
10007,IT정보통신업,㈜나우컴퍼니,JavaScript
10007,IT정보통신업,㈜나우컴퍼니,MySQL
10007,IT정보통신업,㈜나우컴퍼니,PHP
10007,IT정보통신업,㈜나우컴퍼니,Python
10007,IT정보통신업,㈜나우컴퍼니,Linux
10007,IT정보통신업,Fount,Spring Boot
10007,IT정보통신업,지비피엘㈜,Git
10007,IT정보통신업,지비피엘㈜,Java
10007,IT정보통신업,지비피엘㈜,MySQL
10007,IT정보통신업,지비피엘㈜,Oracle
10007,IT정보통신업,지비피엘㈜,RDBMS
10007,IT정보통신업,지비피엘㈜,Spring Boot
10007,IT정보통신업,지비피엘㈜,Spring
10007,IT정보통신업,㈜테코,AWS
10007,IT정보통신업,㈜테코,Azure
10007,IT정보통신업,㈜테코,C
10007,IT정보통신업,㈜테코,C/C++
10007,IT정보통신업,㈜테코,Docker
10007,IT정보통신업,㈜테코,Kubernetes
10007,IT정보통신업,㈜테코,NoSQL
10007,IT정보통신업,㈜테코,Spring Boot
10007,IT정보통신업,유니피아㈜,JavaScript
10007,IT정보통신업,유니피아㈜,JSP
10007,IT정보통신업,유니피아㈜,Oracle
10007,IT정보통신업,유니피아㈜,Linux
10007,IT정보통신업,㈜클라우디아,AWS
10007,IT정보통신업,㈜클라우디아,HTML
10007,IT정보통신업,㈜클라우디아,Java
10007,IT정보통신업,㈜클라우디아,JSP
10007,IT정보통신업,㈜클라우디아,MySQL
10007,IT정보통신업,㈜클라우디아,Spring
10007,IT정보통신업,㈜클라우디아,Spring Batch
10007,IT정보통신업,㈜클라우디아,Vue.js
10007,IT정보통신업,㈜아이엠아이,Node.js
10007,IT정보통신업,㈜아이엠아이,React
10007,IT정보통신업,㈜아이엠아이,TypeScript
10007,IT정보통신업,㈜아이엠아이,Next.js
10007,IT정보통신업,㈜케이씨엠에스,Kubernetes
10007,IT정보통신업,㈜디엑스티앤,Java
10007,IT정보통신업,스마일샤크㈜,Linux
10007,IT정보통신업,㈜코어메이드,API
10007,IT정보통신업,㈜코어메이드,Java
10007,IT정보통신업,㈜코어메이드,MSA
10007,IT정보통신업,㈜코어메이드,MySQL
10007,IT정보통신업,㈜코어메이드,React
10007,IT정보통신업,㈜코어메이드,Spring Boot
10007,IT정보통신업,㈜코어메이드,GitLab
10007,IT정보통신업,㈜헤이즐시스,Linux
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",API
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",Git
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",Java
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",Jenkins
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",Python
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",PyTorch
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",Spring
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",Spring Boot
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",TensorFlow
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",AWS
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",GCP
10007,IT정보통신업,"㈜디윅스(Dweax Co.,L",LLM
10007,IT정보통신업,㈜코어메이드,AWS
10007,IT정보통신업,㈜코어메이드,MariaDB
10007,IT정보통신업,㈜코어메이드,DBMS
10007,IT정보통신업,㈜아이티브라운,JavaScript
10007,IT정보통신업,㈜바능,Python
10007,IT정보통신업,㈜맨토스파워,SQL
10007,IT정보통신업,㈜빅인사이트,Google Analytics
10007,IT정보통신업,㈜이랜서,React
10007,IT정보통신업,㈜이랜서,Spring Boot
10007,IT정보통신업,㈜비욘드엠,Google Analytics
10007,IT정보통신업,㈜파인너츠,CSS
10007,IT정보통신업,㈜파인너츠,Git
10007,IT정보통신업,㈜파인너츠,HTML
10007,IT정보통신업,㈜파인너츠,JavaScript
10007,IT정보통신업,㈜파인너츠,React
10007,IT정보통신업,두레소프트,HTML
10007,IT정보통신업,두레소프트,JavaScript
10007,IT정보통신업,두레소프트,SQL
10007,IT정보통신업,지미션,Git
10007,IT정보통신업,지미션,Java
10007,IT정보통신업,지미션,MariaDB
10007,IT정보통신업,지미션,MySQL
10007,IT정보통신업,지미션,PostgreSQL
10007,IT정보통신업,지미션,RDBMS
10007,IT정보통신업,지미션,Spring Boot
10007,IT정보통신업,지미션,Linux
10007,IT정보통신업,㈜엠티에스컴퍼니,Docker
10007,IT정보통신업,㈜엠티에스컴퍼니,Python
10007,IT정보통신업,㈜엠티에스컴퍼니,PyTorch
10007,IT정보통신업,㈜엠티에스컴퍼니,TensorFlow
10007,IT정보통신업,㈜엠티에스컴퍼니,GitLab
10007,IT정보통신업,㈜로이테크원,Google Analytics
10007,IT정보통신업,㈜엠티에스컴퍼니,Java
10007,IT정보통신업,㈜엠티에스컴퍼니,MySQL
10007,IT정보통신업,㈜엠티에스컴퍼니,Node.js
10007,IT정보통신업,㈜엠티에스컴퍼니,NoSQL
10007,IT정보통신업,㈜엠티에스컴퍼니,PostgreSQL
10007,IT정보통신업,㈜엠티에스컴퍼니,React
10007,IT정보통신업,㈜엠티에스컴퍼니,Spring Boot
10007,IT정보통신업,㈜엠티에스컴퍼니,Vue.js
10007,IT정보통신업,㈜첫눈소프트,Python
10007,IT정보통신업,피피에스㈜,Docker
10007,IT정보통신업,피피에스㈜,Java
10007,IT정보통신업,피피에스㈜,Python
10007,IT정보통신업,피피에스㈜,SQL
10007,IT정보통신업,피피에스㈜,TypeScript
10007,IT정보통신업,㈜쉬즈본,HTML
10007,IT정보통신업,㈜데코,JavaScript
10007,IT정보통신업,㈜데코,MSSQL
10007,IT정보통신업,㈜첫눈소프트,JSP
10007,IT정보통신업,㈜첫눈소프트,MSSQL
10007,IT정보통신업,㈜웨이브,Ajax
10007,IT정보통신업,㈜웨이브,Java
10007,IT정보통신업,㈜웨이브,JSP
10007,IT정보통신업,㈜웨이브,SQL
