domain_id,domain_name,기업명,스킬
10007,IT정보통신업,조아테크,Java
10007,IT정보통신업,㈜티윈,Ajax
10007,IT정보통신업,㈜티윈,CSS
10007,IT정보통신업,㈜티윈,Git
10007,IT정보통신업,㈜티윈,JavaScript
10007,IT정보통신업,㈜피씨엔,Java
10007,IT정보통신업,㈜피씨엔,JSP
10007,IT정보통신업,㈜피씨엔,DBMS
10007,IT정보통신업,투비소프트,Python
10007,IT정보통신업,투비소프트,PyTorch
10007,IT정보통신업,투비소프트,TensorFlow
10007,IT정보통신업,투비소프트,Linux
10007,IT정보통신업,㈜디지토피아,Java
10007,IT정보통신업,㈜투비소프트,Git
10007,IT정보통신업,㈜투비소프트,JavaScript
10007,IT정보통신업,㈜투비소프트,Node.js
10007,IT정보통신업,㈜투비소프트,React
10007,IT정보통신업,㈜투비소프트,Vue.js
10007,IT정보통신업,㈜투비소프트,Next.js
10007,IT정보통신업,㈜투비소프트,REST API
10007,IT정보통신업,㈜투비소프트,Java
10007,IT정보통신업,㈜투비소프트,Spring
10007,IT정보통신업,㈜스노우온카드,API
10007,IT정보통신업,㈜스노우온카드,AWS
10007,IT정보통신업,㈜스노우온카드,C
10007,IT정보통신업,㈜스노우온카드,Java
10007,IT정보통신업,㈜스노우온카드,Spring
10007,IT정보통신업,㈜한컴즈,Jenkins
10007,IT정보통신업,㈜한컴즈,Kafka
10007,IT정보통신업,㈜한컴즈,React
10007,IT정보통신업,㈜한컴즈,TypeScript
10007,IT정보통신업,㈜한컴즈,GitLab
10007,IT정보통신업,㈜한컴즈,Spring Boot
10007,IT정보통신업,㈜오륜디지탈,Android
10007,IT정보통신업,㈜오륜디지탈,C
10007,IT정보통신업,㈜오륜디지탈,C#
10007,IT정보통신업,㈜오륜디지탈,iOS
10007,IT정보통신업,㈜오륜디지탈,Java
10007,IT정보통신업,㈜오륜디지탈,Python
10007,IT정보통신업,㈜오륜디지탈,React
10007,IT정보통신업,㈜가린시스템,Java
10007,IT정보통신업,㈜가린시스템,Kotlin
10007,IT정보통신업,㈜아이티센클로잇,AWS
10007,IT정보통신업,㈜아이티센클로잇,Azure
10007,IT정보통신업,㈜아이티센클로잇,GCP
10007,IT정보통신업,㈜아이티센클로잇,Kubernetes
10007,IT정보통신업,푸른IT,AWS
10007,IT정보통신업,푸른IT,JavaScript
10007,IT정보통신업,푸른IT,Python
10007,IT정보통신업,뉴아이텍,Linux
10007,IT정보통신업,㈜미디어로그,CSS
10007,IT정보통신업,㈜미디어로그,Git
10007,IT정보통신업,㈜미디어로그,JavaScript
10007,IT정보통신업,㈜미디어로그,React
10007,IT정보통신업,㈜미디어로그,GitHub
10007,IT정보통신업,㈜에이에스피엔,ASP.NET
10007,IT정보통신업,㈜에이에스피엔,MSSQL
10007,IT정보통신업,㈜에이에스피엔,SQL
10007,IT정보통신업,㈜안랩,AWS
10007,IT정보통신업,㈜안랩,Azure
10007,IT정보통신업,㈜안랩,GCP
10007,IT정보통신업,㈜안랩,SaaS
10007,IT정보통신업,㈜안랩,Linux
10007,IT정보통신업,크루베이션,AWS
10007,IT정보통신업,크루베이션,Java
10007,IT정보통신업,크루베이션,Spring Boot
10007,IT정보통신업,크루베이션,RAG
10007,IT정보통신업,㈜케이씨엠에스,VMware
10007,IT정보통신업,제이케이와이 컴퍼니,Google Analytics
10007,IT정보통신업,제이케이와이 컴퍼니,Google Optimize
10007,IT정보통신업,㈜케이씨엠에스,C/C++
10007,IT정보통신업,퍼스트넷,HTML
10007,IT정보통신업,메가소프트㈜,C
10007,IT정보통신업,메가소프트㈜,C/C++
10007,IT정보통신업,메가소프트㈜,Linux
10007,IT정보통신업,프롬디,DBMS
10007,IT정보통신업,프롬디,API
10007,IT정보통신업,프롬디,AWS
10007,IT정보통신업,프롬디,Docker
10007,IT정보통신업,프롬디,Git
10007,IT정보통신업,프롬디,Java
10007,IT정보통신업,프롬디,MySQL
10007,IT정보통신업,㈜풀링포레스트,Angular
10007,IT정보통신업,㈜풀링포레스트,AWS
10007,IT정보통신업,㈜풀링포레스트,Docker
10007,IT정보통신업,㈜풀링포레스트,Java
10007,IT정보통신업,㈜풀링포레스트,Node.js
10007,IT정보통신업,㈜풀링포레스트,React
10007,IT정보통신업,㈜풀링포레스트,TypeScript
10007,IT정보통신업,㈜풀링포레스트,Vue.js
10007,IT정보통신업,㈜풀링포레스트,Next.js
10007,IT정보통신업,지아이랩,Java
10007,IT정보통신업,지아이랩,Kafka
10007,IT정보통신업,지아이랩,Node.js
10007,IT정보통신업,지아이랩,React
10007,IT정보통신업,지아이랩,Spring
10007,IT정보통신업,지아이랩,Vue.js
10007,IT정보통신업,지아이랩,GitLab
10007,IT정보통신업,만나㈜,API
10007,IT정보통신업,만나㈜,AWS
10007,IT정보통신업,만나㈜,Docker
10007,IT정보통신업,만나㈜,Git
10007,IT정보통신업,만나㈜,JPA
10007,IT정보통신업,만나㈜,Spring Boot
10007,IT정보통신업,만나㈜,SQL
10007,IT정보통신업,노드소프트㈜,Java
10007,IT정보통신업,노드소프트㈜,MySQL
10007,IT정보통신업,㈜해오름인포텍,Python
10007,IT정보통신업,㈜해오름인포텍,RAG
10007,IT정보통신업,㈜이든티앤에스,Docker
10007,IT정보통신업,㈜이든티앤에스,Java
10007,IT정보통신업,㈜이든티앤에스,Kafka
10007,IT정보통신업,㈜이든티앤에스,Kubernetes
10007,IT정보통신업,㈜이든티앤에스,Spring Boot
10007,IT정보통신업,㈜이든티앤에스,Linux
10007,IT정보통신업,㈜바스코ICT,API
10007,IT정보통신업,㈜바스코ICT,C#
10007,IT정보통신업,㈜바스코ICT,Docker
10007,IT정보통신업,㈜휴먼웨이,C#
10007,IT정보통신업,㈜룩플,CSS
10007,IT정보통신업,㈜룩플,HTML
10007,IT정보통신업,㈜룩플,JavaScript
10007,IT정보통신업,㈜룩플,jQuery
10007,IT정보통신업,㈜룩플,MariaDB
10007,IT정보통신업,㈜룩플,MySQL
10007,IT정보통신업,㈜룩플,PHP
10007,IT정보통신업,주식회사 슬로그업,CSS
10007,IT정보통신업,주식회사 슬로그업,HTML
10007,IT정보통신업,주식회사 슬로그업,JSP
10007,IT정보통신업,주식회사 슬로그업,React
10007,IT정보통신업,주식회사 슬로그업,TypeScript
10007,IT정보통신업,주식회사 슬로그업,React Native
10007,IT정보통신업,주식회사 슬로그업,REST API
10007,IT정보통신업,㈜에아모레컴퍼니,Google Analytics
10007,IT정보통신업,㈜에아모레컴퍼니,Google Optimize
10007,IT정보통신업,㈜에아모레컴퍼니,Tableau
10007,IT정보통신업,㈜지앤비소프텍,Java
10007,IT정보통신업,㈜지앤비소프텍,JavaScript
10007,IT정보통신업,㈜지앤비소프텍,React
10007,IT정보통신업,㈜지앤비소프텍,Spring Boot
10007,IT정보통신업,㈜지앤비소프텍,Vue.js
10007,IT정보통신업,㈜지앤비소프텍,Spring
10007,IT정보통신업,㈜아파트장터(apateujan,Git
10007,IT정보통신업,㈜아파트장터(apateujan,TypeScript
10007,IT정보통신업,㈜아파트장터(apateujan,Next.js
10007,IT정보통신업,㈜트루인테크놀로지스,MSSQL
10007,IT정보통신업,㈜트루인테크놀로지스,SQL
10007,IT정보통신업,㈜트루인테크놀로지스,Linux
10007,IT정보통신업,㈜트루인테크놀로지스,DBMS
10007,IT정보통신업,㈜트루인테크놀로지스,API
10007,IT정보통신업,㈜트루인테크놀로지스,AWS
10007,IT정보통신업,㈜트루인테크놀로지스,WAS
10007,IT정보통신업,데브시스터즈㈜,Kafka
10007,IT정보통신업,데브시스터즈㈜,Kubernetes
10007,IT정보통신업,데브시스터즈㈜,Redis
10007,IT정보통신업,데브시스터즈㈜,Terraform
10007,IT정보통신업,㈜미래아이씨티,Java
10007,IT정보통신업,㈜미래아이씨티,Python
10007,IT정보통신업,㈜첫눈소프트,React
10007,IT정보통신업,㈜첫눈소프트,Spring Boot
10007,IT정보통신업,㈜첫눈소프트,TypeScript
10007,IT정보통신업,㈜아이디에스앤트러스트,Java
10007,IT정보통신업,㈜아이디에스앤트러스트,Spring
10007,IT정보통신업,㈜쇼브,Google Analytics
10007,IT정보통신업,㈜첫눈소프트,C
10007,IT정보통신업,컴빛아이티,MSSQL
10007,IT정보통신업,컴빛아이티,MySQL
10007,IT정보통신업,㈜아이티아이즈,Java
10007,IT정보통신업,㈜아이티아이즈,MSSQL
10007,IT정보통신업,㈜아이티아이즈,MySQL
10007,IT정보통신업,㈜아이티아이즈,Oracle
10007,IT정보통신업,㈜혜안푸드,HTML
10007,IT정보통신업,위쉬정보기술㈜,Java
10007,IT정보통신업,위쉬정보기술㈜,React
10007,IT정보통신업,위쉬정보기술㈜,Spring Boot
